id,job_hash,fetch_date,portal,search_keyword,job_title,company_name,location,remote_type,salary_range,experience_years,tech_stack,posted_date,job_description,description_length,apply_link,easy_apply_link,company_career_url,company_website,hr_email,job_id,visa_sponsorship,validation_score,validation_status,ai_summary,detail_fetched
35ae4bcc-bcc0-42f2-bb99-62b96bcde524,f83fd11d96756f4929f941d1bbbefc53,2026-08-25,LinkedIn,Machine Learning Engineer,Machine Learning Engineer,Jack,"San Francisco, CA",Not specified,,5-7 years,"Python, TensorFlow, Keras, Scikit-learn, AWS SageMaker, Docker",2026-08-25,,0,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-jack-4457412319,,,,,,False,80,Valid,"Jack is hiring a Machine Learning Engineer in San Francisco, CA. The ideal candidate will design and develop machine learning models to drive business growth.",False
1a11a3d4-b457-4651-b030-dfd7e0bcab51,67e19c3b520bb2dde49011f5b13dfd38,2026-08-25,LinkedIn,Machine Learning Engineer,"Machine Learning Engineer Graduate (Tech and Product, USDS) - 2027 Start",TikTok USDS Joint Venture,"San Jose, CA",Not specified,,0-2 years,"Python, TensorFlow, Keras, PyTorch, Scikit-learn, AWS",2026-08-25,,0,https://www.linkedin.com/jobs/view/machine-learning-engineer-graduate-tech-and-product-usds-2027-start-at-tiktok-usds-joint-venture-4446630169,,,,,,False,85,Valid,"TikTok USDS Joint Venture is hiring a Machine Learning Engineer Graduate for a 2027 start in San Jose, CA. The role involves working on tech and product development.",False
4ac78b56-2436-4f3e-aeca-2ff76e4517b1,18cffe848c4c628ce972712cb6bf499e,2026-08-25,LinkedIn,Machine Learning Engineer,"Machine Learning Engineer Graduate (Tech and Product, USDS) - 2027 Start",TikTok USDS Joint Venture,"Seattle, WA",Not specified,,Not specified,"Python, TensorFlow, Keras, Scikit-learn, PyTorch, AWS",2026-08-25,,0,https://www.linkedin.com/jobs/view/machine-learning-engineer-graduate-tech-and-product-usds-2027-start-at-tiktok-usds-joint-venture-4446614543,,,,,,False,80,Valid,"TikTok USDS Joint Venture is hiring a Machine Learning Engineer Graduate for a 2027 start in Seattle, WA. The role involves working on tech and product development.",False
a7c62c95-44da-4b55-8367-e049836581a5,df451af21138be837786536901d22d2c,2026-08-25,LinkedIn,Machine Learning Engineer,"Machine Learning Engineer, Platform",Brain Co.,"Albany, New York Metropolitan Area",Not specified,,5-7 years,"Python, TensorFlow, Keras, Docker, Kubernetes, AWS",2026-08-25,,0,https://www.linkedin.com/jobs/view/machine-learning-engineer-platform-at-brain-co-4448672505,,,,,,False,85,Valid,Brain Co. is seeking a Machine Learning Engineer to develop and maintain platform-level machine learning capabilities. The ideal candidate will have experience with machine learning engineering and a strong understanding of software development principles.,False
e56bcd6a-cfc7-4b92-be08-9249c155b024,a1e6c69edef717f1f1aabea1e8aec5e9,2026-08-25,LinkedIn,Machine Learning Engineer,Lead Machine Learning Engineer,Capital One,"Chicago, IL",Not specified,,7-10 years,"Python, TensorFlow, Keras, Scikit-learn, AWS, Docker",2026-08-25,,0,https://www.linkedin.com/jobs/view/lead-machine-learning-engineer-at-capital-one-4458751530,,,,,,False,85,Valid,"Lead Machine Learning Engineer at Capital One in Chicago, IL. Develop and implement machine learning models to drive business growth.",False
9986413f-2245-416a-8f08-10d8d934070b,a224ef3d99ba9726ec3d3e469b68ee64,2026-08-25,LinkedIn,Machine Learning Engineer,Machine Learning Engineer,Strategic Employment Partners (SEP),"Chicago, IL",Not specified,,5-7 years,"Python, TensorFlow, Keras, Scikit-learn, AWS, Docker",2026-08-25,,0,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-strategic-employment-partners-sep-4458791101,,,,,,False,85,Valid,"Strategic Employment Partners (SEP) is seeking a Machine Learning Engineer in Chicago, IL. The ideal candidate will have experience in machine learning engineering and a strong technical background.",False
3c240a51-8412-4455-93cd-ae5b8294bba0,72c21796e5c1d5bcb6bade48e79bd0d0,2026-08-25,LinkedIn,Machine Learning Engineer,Senior Machine Learning Engineer - AI Platform,Workday,"Boulder, CO",Not specified,,5-7 years,"Python, TensorFlow, Keras, AWS, Docker, Kubernetes",2026-08-25,,0,https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-ai-platform-at-workday-4446282072,,,,,,False,85,Valid,Workday is seeking a Senior Machine Learning Engineer to develop AI platform capabilities. The ideal candidate will have experience in machine learning and AI.,False
eaaac7f1-e02e-4011-9545-4154670e6bcf,89abbc1a7b1fbb028c8e0c6a0db77de5,2026-08-25,LinkedIn,Machine Learning Engineer,Senior ML/AI Engineer,MrBeast,"San Francisco, CA",Not specified,,5-7 years,"TensorFlow, PyTorch, Scikit-Learn, Keras, Python, AWS SageMaker",2026-08-25,,0,https://www.linkedin.com/jobs/view/senior-ml-ai-engineer-at-mrbeast-4421850307,,,,,,False,80,Valid,"MrBeast is seeking a Senior ML/AI Engineer to join their team in San Francisco, CA. The ideal candidate will have experience in developing and deploying machine learning models.",False
4d63ea93-a9e5-4925-af05-60a6ec0bf593,022863cc9ea9d47af76ca737a595b584,2026-08-25,LinkedIn,Machine Learning Engineer,AI/ML Engineer (SME),Vantor,"Arlington, VA",Not specified,,5-7 years,"Python, TensorFlow, Keras, PyTorch, Scikit-learn, AWS",2026-08-24,,0,https://www.linkedin.com/jobs/view/ai-ml-engineer-sme-at-vantor-4402175915,,,,,,False,85,Valid,Vantor is seeking an AI/ML Engineer with expertise in developing and implementing AI and machine learning solutions. The ideal candidate will have a strong background in AI and machine learning and experience with software development.,False
52e1df98-5de3-43ac-aa79-f8c80ed1a90d,3fe0499b35bfda7282bd1b3ec66ee18f,2026-08-25,LinkedIn,Machine Learning Engineer,Applied AI Engineer,SOCOTEC US,"New York, NY",Not specified,,3-5 years,"Python, TensorFlow, Keras, PyTorch, AWS, Machine Learning",2026-08-25,,0,https://www.linkedin.com/jobs/view/applied-ai-engineer-at-socotec-us-4448641214,,,,,,False,80,Valid,"SOCOTEC US is hiring an Applied AI Engineer in New York, NY. The role involves applying AI to real-world problems.",False
cae84474-6342-4673-ba88-3dd21c2d1eec,adb3c2975b6817ea49e75382c25651a7,2026-08-25,Dice,Machine Learning Engineer,Machine Learning Engineer,Disney Entertainment and ESPN Product &amp; Technology,"New York, New York • Today",Not specified,,3-5 years,"Python, TensorFlow, Keras, Scikit-learn, AWS, Docker","New York, New York • Today",,0,https://www.dice.com/job-detail/c3b87461-3f7a-4559-baab-f76c79bfc2f1,,,,,c3b87461-3f7a-4559-baab-f76c79bfc2f1,False,85,Valid,Disney Entertainment and ESPN Product & Technology is seeking a Machine Learning Engineer to develop and implement machine learning models for various applications.,False
b31f267c-a365-4ffd-a3a3-45af98c35cbf,6a2aa711ece128c20bc57f8200b21ae4,2026-08-25,Dice,Machine Learning Engineer,Machine Learning Engineer,Disney Entertainment and ESPN Product &amp; Technology,"Glendale, California • Today",Not specified,,5-7 years,"Python, TensorFlow, Keras, Scikit-learn, AWS, Docker","Glendale, California • Today",,0,https://www.dice.com/job-detail/fbd44af7-998b-475e-a15d-5767ba847a0a,,,,,fbd44af7-998b-475e-a15d-5767ba847a0a,False,85,Valid,"Disney Entertainment and ESPN Product & Technology is hiring a Machine Learning Engineer in Glendale, California. The ideal candidate will have experience in machine learning engineering and a strong understanding of software development principles.",False
3ab82974-d41c-458d-b989-fd435f3934c9,c7997e9fb8a3bab9af7a1a594115d891,2026-08-25,Dice,Machine Learning Engineer,Machine Learning Engineer,Capital One,"McLean, Virginia • Today",Not specified,,5-7 years,"Python, TensorFlow, Keras, Scikit-learn, AWS, Docker","McLean, Virginia • Today",,0,https://www.dice.com/job-detail/618bca8f-2dff-488c-a1e5-7415d5e37c92,,,,,618bca8f-2dff-488c-a1e5-7415d5e37c92,False,85,Valid,Capital One is seeking a Machine Learning Engineer to develop and deploy machine learning models. The ideal candidate will have experience with machine learning algorithms and software development.,False
d3e7b9d5-11d4-411c-9402-7b214fab3a3f,367122f16f54280e53b6806f0219bf10,2026-08-25,Dice,Machine Learning Engineer,Machine Learning Engineer,Capital One,"McLean, Virginia • Today",Not specified,,5-7 years,"Python, TensorFlow, Keras, Scikit-learn, AWS, Docker","McLean, Virginia • Today",,0,https://www.dice.com/job-detail/bc4abf2d-d9ef-41f1-a026-a591eb03dcfe,,,,,bc4abf2d-d9ef-41f1-a026-a591eb03dcfe,False,85,Valid,Capital One is seeking a Machine Learning Engineer to develop and deploy machine learning models to drive business growth and improve customer experience.,False
6d796c5d-8f92-4393-8486-93f0e711b76d,ccd5dd5a947d1e2b7ba5d4f1d4552643,2026-08-25,Dice,Machine Learning Engineer,Machine Learning Engineer,Capital One,"McLean, Virginia • Today",Not specified,,Not specified,,"McLean, Virginia • Today",,0,https://www.dice.com/job-detail/1d8f9663-82c0-4f5d-bdff-97d076a8a64c,,,,,1d8f9663-82c0-4f5d-bdff-97d076a8a64c,False,50,Partial,AI unavailable,False
43614ce1-eb00-4320-9180-c46861d845b5,1e08eaf7bdae016e7d892b8dc8ab53b4,2026-08-25,Dice,Machine Learning Engineer,Machine Learning Engineer,Capital One,"McLean, Virginia • Today",Not specified,,Not specified,,"McLean, Virginia • Today",,0,https://www.dice.com/job-detail/8f8e43f2-e316-489d-a5b2-9a432210b637,,,,,8f8e43f2-e316-489d-a5b2-9a432210b637,False,50,Partial,AI unavailable,False
d2962512-7ce2-422f-8b07-0bb378b2f2d9,83754365e00371404e54d5845dad4254,2026-08-25,Dice,Machine Learning Engineer,Machine Learning Engineer,Capital One,"Plano, Texas • Today",Not specified,,Not specified,,"Plano, Texas • Today",,0,https://www.dice.com/job-detail/c82ab18a-974a-4631-b59b-312e55a15e79,,,,,c82ab18a-974a-4631-b59b-312e55a15e79,False,50,Partial,AI unavailable,False
fbd757fb-8bcb-4546-9d81-1c9ede485def,337d5690ef87ec190151bcebc68a8b28,2026-08-25,Dice,Machine Learning Engineer,Machine Learning Engineer,Capital One,"McLean, Virginia • Today",Not specified,,Not specified,,"McLean, Virginia • Today",,0,https://www.dice.com/job-detail/5c246d3f-6e45-42e9-90b5-90ad47bdc3f2,,,,,5c246d3f-6e45-42e9-90b5-90ad47bdc3f2,False,50,Partial,AI unavailable,False
ba5a58f5-a3a3-47b4-b064-8f0b93644642,6430f214c608e54e5440cd40a76b1390,2026-08-25,Dice,Machine Learning Engineer,Machine Learning Engineer,BURGEON IT SERVICES LLC,"Hybrid in New York, New York • Today",Not specified,,Not specified,,"Hybrid in New York, New York • Today",,0,https://www.dice.com/job-detail/56718ce1-fd13-40dc-874c-67ccaa139d58,,,,,56718ce1-fd13-40dc-874c-67ccaa139d58,False,50,Partial,AI unavailable,False
e118a169-3a5b-476c-afce-359220ffccab,2570d1e5dbb3d11c3bce2b6625e4e401,2026-08-25,Dice,Machine Learning Engineer,Machine Learning Engineer,Machine Learning Engineer - Hybrid,XPO,Not specified,,Not specified,,"Boston, Massachusetts • Today",,0,https://www.dice.com/job-detail/e9650022-addf-4b23-bf4c-c1d75d2226a2,,,,,e9650022-addf-4b23-bf4c-c1d75d2226a2,False,50,Partial,AI unavailable,False
0fbf6b5f-530d-4373-9448-9e27876b196c,00c9ffa8ac66a22bb446d6842e8ffeb6,2026-08-25,Dice,Machine Learning Engineer,Machine Learning Engineer,Capital One,"McLean, Virginia • Today",Not specified,,Not specified,,"McLean, Virginia • Today",,0,https://www.dice.com/job-detail/55356995-ff2c-4089-9371-67aa88038955,,,,,55356995-ff2c-4089-9371-67aa88038955,False,50,Partial,AI unavailable,False
f82660d9-3058-47ad-a48e-4bbec82ce105,5b6200ff73b87b7b0c33df5b3dbaa610,2026-08-25,Dice,Machine Learning Engineer,Machine Learning Engineer,Rivian,"Palo Alto, California • Today",Not specified,,Not specified,,"Palo Alto, California • Today",,0,https://www.dice.com/job-detail/ad743291-0cfe-42cf-8ba9-d294b37ab2e3,,,,,ad743291-0cfe-42cf-8ba9-d294b37ab2e3,False,50,Partial,AI unavailable,False
4ac3163d-b45a-4cba-82d8-ff8f66d24ae4,33d738c6a01ab1b9fe564c62c6fdb90a,2026-08-25,Dice,Machine Learning Engineer,Machine Learning Engineer,Capital One,"Chicago, Illinois • Today",Not specified,,Not specified,,"Chicago, Illinois • Today",,0,https://www.dice.com/job-detail/bf864fca-9e7f-4594-a8a9-7d7262d052c3,,,,,bf864fca-9e7f-4594-a8a9-7d7262d052c3,False,50,Partial,AI unavailable,False
2a6d3979-4984-4dc9-9deb-cbaa0e2b058d,5a731f0b59df673527e6b97cd854b1fc,2026-08-25,Built In,Machine Learning Engineer,Sr. AI/ML Engineer,Sr. AI/ML Engineer,Reposted 15 Hours Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/sr-ai-ml-engineer/10390409,,,,,,False,50,Partial,AI unavailable,False
8967f2c8-e2d3-4e3f-bc8d-3fde319fb9c6,d0388e7e4327c3a71d94886e59926713,2026-08-25,Built In,Machine Learning Engineer,Machine Learning Engineer,Machine Learning Engineer,Reposted 15 Hours Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/machine-learning-engineer/10464910,,,,,,False,50,Partial,AI unavailable,False
28b94d5b-ea23-4052-9248-fc6fc168f4b0,1c81ea64696aeb8a43574c56aced77eb,2026-08-25,Built In,Machine Learning Engineer,AI/ML Engineer,AI/ML Engineer,Yesterday,Not specified,,Not specified,,,,0,https://builtin.com/job/ai-ml-engineer/10819173,,,,,,False,50,Partial,AI unavailable,False
f2cf9e02-a60f-401d-84a5-d13a90fe5912,bd27403c5cc39f9a5a6c5939e29d9a20,2026-08-25,Built In,Machine Learning Engineer,Senior AI/ML Engineer,Senior AI/ML Engineer,Reposted Yesterday,Not specified,,Not specified,,,,0,https://builtin.com/job/senior-ai-ml-engineer/10545459,,,,,,False,50,Partial,AI unavailable,False
9d161f69-0cb4-488e-a90b-eb917f23a321,c05c157ed76d06b2a937c9f1f7675f24,2026-08-25,Built In,Machine Learning Engineer,Lead AI/ML Engineer,Lead AI/ML Engineer,Yesterday,Not specified,,Not specified,,,,0,https://builtin.com/job/lead-ai-ml-engineer/10819111,,,,,,False,50,Partial,AI unavailable,False
3be58a78-9856-4e39-92fd-15b211daebaa,fa20a20d563d3f59c9cbfd83e93010b7,2026-08-25,Built In,Machine Learning Engineer,Principal Machine Learning Engineer,Principal Machine Learning Engineer,Reposted Yesterday,Not specified,,Not specified,,,,0,https://builtin.com/job/principal-engineer/10326794,,,,,,False,50,Partial,AI unavailable,False
cb4e6227-1c65-4926-b6a0-919ec7e0719e,8dcf51195a40150c138fa8cf47720921,2026-08-25,Built In,Machine Learning Engineer,AI/ML Engineer,AI/ML Engineer,Reposted Yesterday,Not specified,,Not specified,,,,0,https://builtin.com/job/ai-ml-engineer/10443483,,,,,,False,50,Partial,AI unavailable,False
79c5c67f-37ad-43c4-8304-abde6b4f7452,45ccb1e4d96f1fda71afb4cd494267df,2026-08-25,Built In,Machine Learning Engineer,Senior AI ML Engineer,Senior AI ML Engineer,Reposted Yesterday,Not specified,,Not specified,,,,0,https://builtin.com/job/associate-ai-ml-engineer/10057149,,,,,,False,50,Partial,AI unavailable,False
43e9294e-8873-47a7-8f58-d78906946775,cc0b35aecddc845874502ce2651ef61b,2026-08-25,Built In,Machine Learning Engineer,Principal Machine Learning Engineer,Principal Machine Learning Engineer,Reposted Yesterday,Not specified,,Not specified,,,,0,https://builtin.com/job/principal-machine-learning-engineer/10381923,,,,,,False,50,Partial,AI unavailable,False
c7c566ce-ee42-40cd-a51c-cfc99db741c5,2d4d4d82547e517d4f0ee0a42fc94fb0,2026-08-25,Built In,Machine Learning Engineer,AI/ML Engineer,AI/ML Engineer,Reposted 2 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/ai-ml-engineer/10424099,,,,,,False,50,Partial,AI unavailable,False
9d414f26-1344-4c7f-b020-ef17370fc5e9,ce8a1d618677f3946a19cfd4609ff44a,2026-08-25,Built In,Machine Learning Engineer,AI/ML Engineer,AI/ML Engineer,3 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/ai-ml-engineer/10803483,,,,,,False,50,Partial,AI unavailable,False
e57205ff-c9d8-4cb9-952a-384b8fde9446,52a3b0fd518f65da5a39c1dbcbd256ee,2026-08-25,Built In,Machine Learning Engineer,Senior AI/ML Engineer,Senior AI/ML Engineer,3 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/senior-ai-ml-engineer/10803474,,,,,,False,50,Partial,AI unavailable,False
f4b8c25c-09ec-452f-a14d-14e64f1bca00,11a50a07f5dbed703fe6b3d13c742164,2026-08-25,Built In,Machine Learning Engineer,AI ML Engineer,AI ML Engineer,Reposted 4 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/ai-ml-engineer/10583391,,,,,,False,50,Partial,AI unavailable,False
0ba6bf1b-d9b4-4cdb-b3aa-19b5cca3c29f,8c0ebb28459ea767a6bd0cce9b674cf4,2026-08-25,Built In,Machine Learning Engineer,Senior AI/ML Engineer,Senior AI/ML Engineer,Reposted 4 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/senior-ai-ml-engineer/10526476,,,,,,False,50,Partial,AI unavailable,False
99edcc1c-4511-43f1-a4d1-9eacaf671c6b,7f70652b01a17bb9e0814c8f090a9c9e,2026-08-25,Built In,Machine Learning Engineer,Applied AI/ML Engineer,Applied AI/ML Engineer,Reposted 4 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/applied-ai-ml-engineer/10753297,,,,,,False,50,Partial,AI unavailable,False
f3b02bce-ffe4-495e-bcf2-1adcc2adbce3,aeaf4d022835d7979e19f8959e479574,2026-08-25,Built In,Machine Learning Engineer,Machine Learning Engineer,Machine Learning Engineer,Reposted 4 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/machine-learning-engineer/9755949,,,,,,False,50,Partial,AI unavailable,False
c5ed5d9b-cce2-4bb7-ad8c-4c6a946eb7d2,5354e30c799b5e088e0e2752821b2266,2026-08-25,Built In,Machine Learning Engineer,AI/ML Engineer - AI and Java Spring,AI/ML Engineer - AI and Java Spring,5 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/ai-ml-engineer-ai-and-java-spring/10780255,,,,,,False,50,Partial,AI unavailable,False
59550aed-c29d-468a-9ec8-5260ee070c51,76881dfb14315703dbfea1cedc4376bb,2026-08-25,Built In,Machine Learning Engineer,Senior AI or ML Engineer,Senior AI or ML Engineer,5 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/senior-ai-or-ml-engineer/10780057,,,,,,False,50,Partial,AI unavailable,False
b2b063c7-659e-45ef-8fa9-2dd7cbc6d2aa,4336eca9ff7363e13941a88f01c6e500,2026-08-25,Built In,Machine Learning Engineer,Senior AI/ML Engineer (Gen AI Specialist),Senior AI/ML Engineer (Gen AI Specialist),5 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/senior-ai-ml-engineer-gen-ai-specialist/10779884,,,,,,False,50,Partial,AI unavailable,False
e48e0806-5317-463e-8e64-8a68ad3a4f98,33bb2b5379e4fa94119cf8847bfcf9a0,2026-08-25,Built In,Machine Learning Engineer,"AI/ML Engineer-Python, ML, DL, GenAI, AWS/Azure cloud","AI/ML Engineer-Python, ML, DL, GenAI, AWS/Azure cl",5 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/ai-ml-engineer-python-ml-dl-genai-aws-azure-cloud/10779746,,,,,,False,50,Partial,AI unavailable,False
92ecdd91-dc07-4ad3-ae03-cef4d7d67dd9,97badbfdd09b2fbae93815478f9e3949,2026-08-25,Built In,Machine Learning Engineer,"Lead AI/ML Engineer(MCP , terraform, Agentic Protocols,LLMs)","Lead AI/ML Engineer(MCP , terraform, Agentic Proto",Reposted 5 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/lead-ai-ml-engineer/9477708,,,,,,False,50,Partial,AI unavailable,False
93b42945-999b-4c5f-9503-93ab01940adc,f9a6b1d2fa99dde18d300deea082c8fb,2026-08-25,Built In,Machine Learning Engineer,"Senior AI/ML Engineer - Gen AI, LLM, AWS, Python/JAVA","Senior AI/ML Engineer - Gen AI, LLM, AWS, Python/J",Reposted 6 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/senior-ai-ml-engineer-gen-ai-llm-aws-python-java/10375774,,,,,,False,50,Partial,AI unavailable,False
64adf1b6-f456-40b5-b685-b0f4ea52d317,68f9bf936fd5643b4f2335e2f583aafd,2026-08-25,Built In,Machine Learning Engineer,AI/ML Engineer,AI/ML Engineer,Reposted 6 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/ai-ml-engineer/10375758,,,,,,False,50,Partial,AI unavailable,False
badb7f48-1df2-4454-85dc-ab28db71ede6,74c8924a7242de2dc6188d4ea5ce9534,2026-08-25,Built In,Machine Learning Engineer,Associate AI/ML Engineer,Associate AI/ML Engineer,Reposted 6 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/associate-ai-ml-engineer/10375821,,,,,,False,50,Partial,AI unavailable,False
8144093b-1613-42fe-9a7e-e9fbd0ab492a,485366a568bed13efa526280e3572f25,2026-08-25,Built In,Machine Learning Engineer,Senior AI ML Engineer,Senior AI ML Engineer,Reposted 6 Days Ago,Not specified,,Not specified,,,,0,https://builtin.com/job/senior-ai-ml-engineer/10375772,,,,,,False,50,Partial,AI unavailable,False
04e1b2c5-71b9-48f2-97e3-72c25cff4a12,6c2ae06c61b8228625d7eea9c0cc07b5,2026-08-25,LinkedIn,Databricks Engineer,Engineer,Tata Consultancy Services,"Irving, TX",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/engineer-at-tata-consultancy-services-4439464999,,,,,,False,50,Partial,AI unavailable,False
3281461b-adf3-4e0e-b7d8-8638876143cb,fcda5998739cdf6c34f8808d9615c3ed,2026-08-25,LinkedIn,Databricks Engineer,Lead Azure Data Engineer (USC/GC on W2),"AppLab Systems, Inc",New York City Metropolitan Area,Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/lead-azure-data-engineer-usc-gc-on-w2-at-applab-systems-inc-4457603083,,,,,,False,50,Partial,AI unavailable,False
ed3ab727-7236-4aa8-8a3d-0e57c15cfd33,5825188c7427c549c0a6269907c4eb09,2026-08-25,LinkedIn,Databricks Engineer,Data Engineer,Ranger Technical Resources,"Florida, United States",Not specified,,Not specified,,2026-08-24,,0,https://www.linkedin.com/jobs/view/data-engineer-at-ranger-technical-resources-4458506041,,,,,,False,50,Partial,AI unavailable,False
db57223f-9923-4794-843b-e485d0c317b1,00315f8dbaa17b268044c18e23b3d3b2,2026-08-25,LinkedIn,Databricks Engineer,Specialist Data Engineer,Metropolitan Transportation Authority,"New York, NY",Not specified,,Not specified,,2026-08-24,,0,https://www.linkedin.com/jobs/view/specialist-data-engineer-at-metropolitan-transportation-authority-4457172708,,,,,,False,50,Partial,AI unavailable,False
e42d75af-c7ed-4607-b6bb-3eaf446112e2,8f8ca06ebb0661689b79952426f098af,2026-08-25,LinkedIn,Databricks Engineer,Azure Databricks Engineer,PDSSOFT INC.,"Charlotte, NC",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/azure-databricks-engineer-at-pdssoft-inc-4456939199,,,,,,False,50,Partial,AI unavailable,False
3b0c0ec9-9c63-4fa1-8ec4-87eb2ea41c17,39716b564b3892f6949c5d1bd3dad0eb,2026-08-25,LinkedIn,Databricks Engineer,Data Engineer,Prometheus Federal Services (PFS),"Fairfax, VA",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/data-engineer-at-prometheus-federal-services-pfs-4456931659,,,,,,False,50,Partial,AI unavailable,False
29ca639a-1913-4c0f-af03-03d8452ec32e,7b02e64fc158c35a1dd1027412ddd018,2026-08-25,LinkedIn,Databricks Engineer,Senior Artificial Intelligence Data Engineer,Vizient,"Edina, MN",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/senior-artificial-intelligence-data-engineer-at-vizient-4453984021,,,,,,False,50,Partial,AI unavailable,False
a067634e-9907-44ec-a1d7-b230d54ae0a1,b9783ba4ef51f1330d68005cef386d98,2026-08-25,LinkedIn,Databricks Engineer,"Staff Data Engineer, Data Products",The Hershey Company,"Dallas, TX",Not specified,,Not specified,,2026-08-25,,0,https://www.linkedin.com/jobs/view/staff-data-engineer-data-products-at-the-hershey-company-4457472776,,,,,,False,50,Partial,AI unavailable,False
0e43dc95-8c72-429f-877c-9d70d47172ff,c7b84c9e8d23ba5c74bf655ee1ada37d,2026-08-25,LinkedIn,Databricks Engineer,Data Engineer (Only W2),Maxonic Inc.,"Emeryville, CA",Not specified,,Not specified,,2026-08-24,,0,https://www.linkedin.com/jobs/view/data-engineer-only-w2-at-maxonic-inc-4457183599,,,,,,False,50,Partial,AI unavailable,False
bae0dbac-43ee-4818-9cb2-90199b0771ca,b08e039a0af342a172906695f7291f6d,2026-08-25,LinkedIn,Databricks Engineer,Azure data engineer,Amazech Solutions,"Fort Worth, TX",Not specified,,Not specified,,2026-08-24,,0,https://www.linkedin.com/jobs/view/azure-data-engineer-at-amazech-solutions-4456501562,,,,,,False,50,Partial,AI unavailable,False
0cb0838e-f2fe-42f5-8976-01e6e302ee55,943eaf7bd6ffb3661afca8e2aefd8d37,2026-08-25,Dice,Databricks Engineer,Databricks Engineer,Unique System Skills LLC,"Quincy, Massachusetts • Today",Not specified,,Not specified,,"Quincy, Massachusetts • Today",,0,https://www.dice.com/job-detail/0e172db0-7e64-45dc-8878-1311689b4a88,,,,,0e172db0-7e64-45dc-8878-1311689b4a88,False,50,Partial,AI unavailable,False
b3258dc7-205b-47af-9ef4-20ddb5e0767c,eb35dbefedf6e4a49c057b2529129cec,2026-08-25,Dice,Databricks Engineer,Databricks Engineer,Pioneer IT Systems LLC,Remote • Yesterday,Remote,,Not specified,,Remote • Yesterday,,0,https://www.dice.com/job-detail/33c6b633-ee4a-4136-bd34-202b556f198e,,,,,33c6b633-ee4a-4136-bd34-202b556f198e,False,50,Partial,AI unavailable,False
92a40263-2706-4c7b-9219-a553f58a86aa,b3e8f7a74df109956c2cab26c6d6e115,2026-08-25,Dice,Databricks Engineer,Databricks Engineer,Anblicks,"Hybrid in Coppell, Texas • 3d ago",Not specified,,Not specified,,"Hybrid in Coppell, Texas • 3d ago",,0,https://www.dice.com/job-detail/696bb07a-d08e-4d9e-86d9-9530f5c8d4d7,,,,,696bb07a-d08e-4d9e-86d9-9530f5c8d4d7,False,50,Partial,AI unavailable,False
1fc07e42-aa9b-45f6-a561-18b282dd9a10,cbb10deb4372061dc285cdc62f6c91c6,2026-08-25,Dice,Databricks Engineer,Databricks Engineer,"Hexaware Technologies, Inc","Reston, Virginia • Yesterday",Not specified,,Not specified,,"Reston, Virginia • Yesterday",,0,https://www.dice.com/job-detail/2589c8e5-44ac-441a-b66b-f2fdf6a22531,,,,,2589c8e5-44ac-441a-b66b-f2fdf6a22531,False,50,Partial,AI unavailable,False
ad661d2d-22b3-479c-b2c7-3d7819741cac,76faedcad8ec92f2eccd1ac2b2d94d59,2026-08-25,Dice,Databricks Engineer,Databricks Engineer,Satsyil Corporation,"Hybrid in Tysons, Virginia • Today",Not specified,,Not specified,,"Hybrid in Tysons, Virginia • Today",,0,https://www.dice.com/job-detail/7f34c0ca-2475-4a4d-8953-2b6dea851c28,,,,,7f34c0ca-2475-4a4d-8953-2b6dea851c28,False,50,Partial,AI unavailable,False
