id,job_hash,fetch_date,portal,search_keyword,job_title,company_name,location,job_type,salary_range,experience_required,skills_required,posted_date,job_description,apply_link,validation_score,validation_status,ai_summary
9b6aa18d-c179-486a-aba3-8ee37d740d0a,d4678fd3dc9372919c7c053b7aa82ec2,2026-08-25,Dice,PySpark Engineer,PySpark Engineer,Citi,"Jersey City, New Jersey • Today",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/61db6b2d-6786-4bf2-b258-01c35a4efe4a,50,Partial,AI unavailable
dbe867fa-ac13-4b66-a6d9-b4db2a7f364f,2bedd28e2191f0f1114251858967ddfd,2026-08-25,Dice,PySpark Engineer,PySpark Engineer,cloudingest inc,"Dallas, Texas • 4d ago",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/4953907e-c08c-4d32-b2fc-5b823c93abb7,50,Partial,AI unavailable
76a7761a-e7ed-41c9-8ece-5aad70271e86,a920b73e1444adb8c6a8bb135fe5d377,2026-08-25,Dice,PySpark Engineer,PySpark Engineer,Software Engineer 2 - Python/PySpark/AWS,Captivation Software,Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/022efd22-d215-45f4-82d3-04b2a0fd9631,50,Partial,AI unavailable
fa929248-a900-4c7d-b8e2-611b49a484d6,d1cfaa50f3619c80af1945bd195e1d86,2026-08-25,Dice,PySpark Engineer,PySpark Engineer,Cliff Services Inc,"Dallas, Texas • Today",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/a65d4e0a-92f5-44f4-8d18-3734d643ffa9,50,Partial,AI unavailable
c05b4558-d8f4-4ef8-b2d9-4ef794187ef5,dedcb882e32a92876b66f2c37ff55a2b,2026-08-25,Dice,PySpark Engineer,PySpark Engineer,Keylent,"Reading, Pennsylvania • 17d ago",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/3b8462f1-c200-4de7-93ed-7ff08957ba3b,50,Partial,AI unavailable
dd1fbe5a-54d5-4084-97ba-f0890b35337a,7a51fb96d91b60f8cc782b22f33ffd91,2026-08-25,Dice,PySpark Engineer,PySpark Engineer,"Software Engineer 2 - (Python, PySpark, AWS)","Akina, Inc.",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/385044ff-722d-4744-91c3-a9dae539cc13,50,Partial,AI unavailable
e945be16-4b61-4227-9804-562af0c5ce2d,08f6761f9df13c370d3857396dad1b39,2026-08-25,Dice,PySpark Engineer,PySpark Engineer,Keylent,"Reading, Pennsylvania • 20d ago",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/9e5d43bc-a72e-4d43-ba10-f1247e15bb0c,50,Partial,AI unavailable
44ad8606-7833-46ff-b453-98d7129818ee,4ad87fc6cc6e737293b975dedeb7c811,2026-08-25,LinkedIn,ETL Developer,Engineer,Tata Consultancy Services,"Pittsburgh, PA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/engineer-at-tata-consultancy-services-4448262047,50,Partial,AI unavailable
ba075680-f289-4ad0-a21c-1a741ccbc8d9,c66b998a4320c33d3f828b20fc7fc94e,2026-08-25,LinkedIn,ETL Developer,ETL Informatica Developer,MANTECH,"Ashburn, VA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/etl-informatica-developer-at-mantech-4417976797,50,Partial,AI unavailable
3664afae-74a5-450d-be18-15d0beb27a0d,1847e96459fd39d423c0c38f9a276372,2026-08-25,LinkedIn,ETL Developer,"Junior Data Engineer (Philadelphia, PA)",RemoteHunter,United States,Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/junior-data-engineer-philadelphia-pa-at-remotehunter-4457456565,50,Partial,AI unavailable
202df579-20b1-4783-9e70-19babf986344,1e0d886358b47ee3f69e7a5ec2cdc573,2026-08-25,LinkedIn,ETL Developer,Data Engineer,West Shore Home,"Harrisburg, PA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/data-engineer-at-west-shore-home-4458513017,50,Partial,AI unavailable
164dd8b6-ff37-4070-bd5f-3a8ee97bcd14,64781a9936f2f151fcd01fa0c20f7edb,2026-08-25,LinkedIn,ETL Developer,ETL Informatica developer,Synechron,"Dallas, TX",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/etl-informatica-developer-at-synechron-4454629389,50,Partial,AI unavailable
883bb87a-19db-4100-8aac-001b352a40ba,ae65c7f32865f41f9d4190917920b8c9,2026-08-25,LinkedIn,ETL Developer,Junior Data Integration Developer,Journal Technologies,"Logan, UT",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/junior-data-integration-developer-at-journal-technologies-4458703225,50,Partial,AI unavailable
c3acba74-4f28-44f2-829d-73888eaca17a,32ea41bec17f9fd6e16f18f964b7d690,2026-08-25,LinkedIn,ETL Developer,Senior Engineer,Tata Consultancy Services,"Dallas, TX",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/senior-engineer-at-tata-consultancy-services-4457479049,50,Partial,AI unavailable
1b024e3c-a08c-4b55-8db6-db04c6a4dad0,fdaf2a50cbfc3da6712073dca3898628,2026-08-25,LinkedIn,ETL Developer,Data Engineer,David,"New York, NY",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/data-engineer-at-david-4457151267,50,Partial,AI unavailable
e0c4f5aa-428e-4dd2-90bb-65cae7fc2483,c138ffa27b9357e2208f9334774f7355,2026-08-25,LinkedIn,ETL Developer,Data Engineers (Integration & Interoperability),TALENT Software Services,"Pennsylvania, United States",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/data-engineers-integration-interoperability-at-talent-software-services-4456509199,50,Partial,AI unavailable
35c84b5a-2822-4378-8c88-b65b694793e1,d86c969e46901e95112ac4161c97662d,2026-08-25,LinkedIn,ETL Developer,Senior Data Engineer – ERP Data Harmonization & Enterprise Data Platform,Tessera Labs,"San Francisco, CA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/senior-data-engineer-%E2%80%93-erp-data-harmonization-enterprise-data-platform-at-tessera-labs-4380064573,50,Partial,AI unavailable
b1822a39-3baa-420c-8add-6ae91ee65ce5,cdc84b988424a803e0a90a5b2a6be504,2026-08-25,LinkedIn,ETL Developer,Software Engineer 2 (Data Lake & Data Warehouse Solutions),U.S. Bank,"Englewood, CO",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/software-engineer-2-data-lake-data-warehouse-solutions-at-u-s-bank-4458298048,50,Partial,AI unavailable
c72bdeb7-ed12-4794-a091-178ce73657ea,d4f17f60373799def9cca8473b0d1398,2026-08-25,LinkedIn,ETL Developer,Junior Data Integration Developer,Journal Technologies,"Los Angeles, CA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/junior-data-integration-developer-at-journal-technologies-4458722010,50,Partial,AI unavailable
74bbbfbb-5fca-42f1-be62-a6a99ab2ef75,1d44bee117c36ff874de62138d4d1bff,2026-08-25,Dice,ETL Developer,ETL Developer,"Gurus Infotech, Inc.","Wilmington, Delaware • Yesterday",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/317ed2fa-1509-4c28-8474-37dc1de877f6,50,Partial,AI unavailable
2fd8075b-f7be-4259-9dfd-3972d2dd6cba,94257e9afa998e36b6798055384684d1,2026-08-25,Dice,ETL Developer,ETL Developer,IBM DataStage ETL Developer,ITBrainiac Inc,Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/6d900d77-dbe0-4212-83a2-6e8bea557418,50,Partial,AI unavailable
4a8f445d-926c-4027-9879-6551ab0e227a,422a10e511ef0a1343bca277965e6165,2026-08-25,Dice,ETL Developer,ETL Developer,TekShapers,"Seattle, Washington • 18d ago",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/74033c98-dc0e-45b9-ba0c-74d2bd6bb717,50,Partial,AI unavailable
9916bfc1-dad9-458b-8799-f3c47c2da247,69ea25466012c6f9dff5ad64b61ff0d7,2026-08-25,Dice,ETL Developer,ETL Developer,Randstad Digital,"Plano, Texas • Today",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/612d7ec5-22b2-44cf-83c2-c671d3aba323,50,Partial,AI unavailable
e5bd28d9-792a-45f6-b38c-02f7d47827b6,6415c8c0d6c0feb277fdd7004e242331,2026-08-25,Dice,ETL Developer,ETL Developer,Apex Systems,"Plano, Texas • Today",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/a6d530cd-f24c-4566-9306-f51541417bef,50,Partial,AI unavailable
ab9c800b-1e61-4606-ae69-3d0b6fcc217b,0edcc3053ec507c6163d12e2a4a12c23,2026-08-25,Dice,ETL Developer,ETL Developer,Nityo Infotech Corporation,"San Jose, California • 5d ago",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/99c80671-f2ab-48f3-80cb-95138c6f3c37,50,Partial,AI unavailable
c99bbda1-c03d-4b0c-810b-c84040d7d798,03bab560ef28c7e1585d1f00a6e0c53e,2026-08-25,Dice,ETL Developer,ETL Developer,Genesis10,"Charlotte, North Carolina • Today",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/7a45da18-9bed-4fef-9f26-0d34251b1c38,50,Partial,AI unavailable
9a0b4de7-ebe4-47d6-ad5d-a80ae3bb2f23,a191c0dfea5873321beb217643f931bf,2026-08-25,Dice,ETL Developer,ETL Developer,ETL Developer / Data Engineer,"ICF International, Inc.",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/faa97798-2b86-4939-989f-f443c4b0cc70,50,Partial,AI unavailable
212a30b9-bc92-4124-9a3c-faf2ab2770cf,551004b8719af266abb9e797b74b5618,2026-08-25,Dice,ETL Developer,ETL Developer,Cliff Services Inc,"McLean, Virginia • Today",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/a2ffc3f2-37db-484c-8fd0-1b43822aca18,50,Partial,AI unavailable
62f2c079-c345-4658-a374-8e760be3ff9e,e028eda27e492cc24310cbf79b83d400,2026-08-25,Dice,ETL Developer,ETL Developer,ETL Developer - REMOTE - 1 YEAR CONTRACT,Contract Staffing Recruiters,Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/d08746b7-f8fa-4401-9ff0-345fdf9b7574,50,Partial,AI unavailable
0f3ac0ed-0f1a-4605-99ef-75e7097da48f,622b83fdc141c92db92f799baa818289,2026-08-25,Dice,ETL Developer,ETL Developer,"E-Solutions, Inc.","San Jose, California • 6d ago",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/e3f03ac3-800a-4684-ae01-1e185b9c4f1d,50,Partial,AI unavailable
e45a09a6-dc0e-4a94-80a3-aa0ac7031639,17e7e247740a21d03f767a1dd1e82e6a,2026-08-25,Dice,ETL Developer,ETL Developer,Arohak Inc,"Hybrid in Lansing, Michigan • Today",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/18af559d-1935-4e72-b85f-145efab79675,50,Partial,AI unavailable
cdf513b3-ef79-465a-b27f-080baabcfd5d,10bf661fc000b9cd00488e1b3e0baa62,2026-08-25,Dice,ETL Developer,ETL Developer,Genesis10,"Columbus, Ohio • Today",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/ea1ce1d3-b217-4053-8d5b-58731747657b,50,Partial,AI unavailable
dfe73f3d-b1ca-498c-9228-1a9634259ab8,d9d29f1bb9317e530c40270c67847f09,2026-08-25,LinkedIn,Analytics Engineer,Analytics Engineer,Purple Carrot,"Chicago, IL",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/analytics-engineer-at-purple-carrot-4457154615,50,Partial,AI unavailable
d7bb18ec-de82-4821-9349-040f12eb2ada,443aaa35e2eb6e3ece2de355da0d871a,2026-08-25,LinkedIn,Analytics Engineer,Analytics Engineer,Purple Carrot,"Dedham, MA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/analytics-engineer-at-purple-carrot-4457147695,50,Partial,AI unavailable
125641cc-6724-4f51-8a5c-b6449ed55240,0b647285348daad0c291d4c20e3ee7bb,2026-08-25,LinkedIn,Analytics Engineer,"Senior Analytics Engineer, Product",Harvey,"San Francisco, CA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/senior-analytics-engineer-product-at-harvey-4448265448,50,Partial,AI unavailable
53707d5c-5f82-4868-bdf8-f69f7b2cce77,b7ac9f98d6db6130cb58a350f3c23606,2026-08-25,LinkedIn,Analytics Engineer,Staff Analytics Engineer,Taptap Send,"New York, NY",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/staff-analytics-engineer-at-taptap-send-4439428388,50,Partial,AI unavailable
1ab92416-6f9e-4919-955f-2b7add0c3db2,1211174ca6981723b1994c03d44daa46,2026-08-25,LinkedIn,Analytics Engineer,"Business Intelligence Engineer, Amazon Prime Video Product Analytics",Prime Video & Amazon MGM Studios,"Seattle, WA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/business-intelligence-engineer-amazon-prime-video-product-analytics-at-prime-video-amazon-mgm-studios-4458262420,50,Partial,AI unavailable
58a66f09-9712-4843-923d-9137127e45b8,18be8cb6e533e51476bca39192da79a4,2026-08-25,LinkedIn,Analytics Engineer,Data Modeling & Analytics,Matrix USA,"Miami, FL",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/data-modeling-analytics-at-matrix-usa-4452526312,50,Partial,AI unavailable
13714c03-f8d3-461d-b884-5fedeeaee424,e8c03b8c18ef97954b944f4e8e220579,2026-08-25,LinkedIn,Analytics Engineer,Senior Analytics Engineer,Empathy Talent,San Francisco Bay Area,Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/senior-analytics-engineer-at-empathy-talent-4455897294,50,Partial,AI unavailable
48d5ad37-8463-4293-bfcd-2941a20ce41f,0e84252b6fb82b777b12a042901c25d2,2026-08-25,LinkedIn,Analytics Engineer,Data Engineer,Verifast,United States,Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/data-engineer-at-verifast-4457117104,50,Partial,AI unavailable
b62ba6a3-b796-4f53-a2ac-d2293462076c,efb0d627942348cbc8cf8b2282f8d7ee,2026-08-25,LinkedIn,Analytics Engineer,Senior Analytics Engineer at Fieldguide,Jack & Jill,"San Francisco, CA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/senior-analytics-engineer-at-fieldguide-at-jack-jill-4457402587,50,Partial,AI unavailable
b85e1a84-c5f0-47b0-b467-e4d0247376a3,bd71b2cfecd9f084c0df643feffb9d4a,2026-08-25,LinkedIn,Analytics Engineer,Business Intelligence Engineer II,Kafene,United States,Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/business-intelligence-engineer-ii-at-kafene-4456556299,50,Partial,AI unavailable
2d537f27-2e67-4181-8c6f-cc75db1dbc8a,107383e41a4eeb60d7c37924456a7bf6,2026-08-25,LinkedIn,Analytics Engineer,Senior Data Analyst Engineer,Woodforest Acceptance Solutions,"The Woodlands, TX",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/senior-data-analyst-engineer-at-woodforest-acceptance-solutions-4457182548,50,Partial,AI unavailable
cf6db26b-2ecc-4d22-9450-02e074a3e97d,524806b03c2efed16292b8942ed26bcc,2026-08-25,LinkedIn,Analytics Engineer,Business Intelligence Engineer,RemoteHunter,United States,Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/business-intelligence-engineer-at-remotehunter-4457484151,50,Partial,AI unavailable
cd250c6b-991b-4452-96b3-2cda3a00ab7e,773482228dd6d37e8f57a59e88dc8635,2026-08-25,LinkedIn,Analytics Engineer,Junior Data Engineer,Tata Consultancy Services,"Plano, TX",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/junior-data-engineer-at-tata-consultancy-services-4439447138,50,Partial,AI unavailable
8d27707d-a1cf-4bfd-a455-772da37374a2,30c155e2658aa5bde4c7c3e0cf87ddb0,2026-08-25,LinkedIn,Analytics Engineer,Analytics Engineer,Denver Broncos Football Club,"Englewood, CO",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/analytics-engineer-at-denver-broncos-football-club-4456503660,50,Partial,AI unavailable
eae5431c-c3a8-4c33-908d-4536d2dcc442,ad015efbd2e3c6ed7dc943b2cfdb2fd4,2026-08-25,LinkedIn,Analytics Engineer,Platform Analytics Engineer,Everpure,"Santa Clara, CA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/platform-analytics-engineer-at-everpure-4448258672,50,Partial,AI unavailable
b1a76535-08eb-46d6-aae2-a78fdbfd5e2e,2cb3b0e08095cb085d8637d838df63fb,2026-08-25,LinkedIn,Analytics Engineer,Senior Analytics Engineer,Harnham,"Costa Mesa, CA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/senior-analytics-engineer-at-harnham-4458257658,50,Partial,AI unavailable
1db01814-3c73-4613-8c66-7a67cc90d248,461a44bd5c3ef689658f4292bbe41c00,2026-08-25,LinkedIn,Analytics Engineer,Data Analytics Engineer,U.S. Green Building Council,"Washington, DC",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/data-analytics-engineer-at-u-s-green-building-council-4448241740,50,Partial,AI unavailable
aee922f9-2219-4118-920a-8b358017f6b7,e998adb5634e3ec43990c9ad97489d8b,2026-08-25,LinkedIn,Analytics Engineer,"Data and Analytics Engineering Lead, Reinsurance",Marsh,"Norwalk, CT",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/data-and-analytics-engineering-lead-reinsurance-at-marsh-4458235880,50,Partial,AI unavailable
a7f2a4a9-58e9-4288-97fd-6adcb1e0a47f,e0b6c62b320aef8b4cf2180786eaa12f,2026-08-25,LinkedIn,Analytics Engineer,"Data and Analytics Engineering Lead, Reinsurance",Marsh,"New York, NY",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/data-and-analytics-engineering-lead-reinsurance-at-marsh-4458239842,50,Partial,AI unavailable
5857ab36-e80d-4c5d-a983-8622396517d1,d8ed0ad4ecdf92f2b11c548a8d83d0b5,2026-08-25,LinkedIn,Analytics Engineer,"Business Intelligence Engineer, AWS Compliance & Security Assurance",Amazon Web Services (AWS),"Seattle, WA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/business-intelligence-engineer-aws-compliance-security-assurance-at-amazon-web-services-aws-4458541377,50,Partial,AI unavailable
8ce41f48-b0d0-46cc-b31a-d596d06bf97f,8460cf62a6d925ca0b1bf95a10104e2a,2026-08-25,LinkedIn,Analytics Engineer,Data Applications Engineer,Blue Origin,"Merritt Island, FL",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/data-applications-engineer-at-blue-origin-4446278077,50,Partial,AI unavailable
111e63ea-485f-4a04-a62c-a0793357fc45,869eb2662cbf2a2e90e431a0beace739,2026-08-25,LinkedIn,Analytics Engineer,Analytics Engineer,Baker Botts,"Mesquite, TX",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/analytics-engineer-at-baker-botts-4456926121,50,Partial,AI unavailable
451a22f3-f052-4ac5-b8d7-751f418b77d9,5cad3340a3e2fffa91fa9805323d90ed,2026-08-25,LinkedIn,Analytics Engineer,Principal Analytics Engineer,Protolabs,"Maple Plain, MN",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/principal-analytics-engineer-at-protolabs-4448199419,50,Partial,AI unavailable
82b71593-8721-4737-9e7a-0fa848ab01a2,c48a204ab261a0cbd382fe4952489acc,2026-08-25,LinkedIn,Analytics Engineer,Principal Supply Chain Data Engineer & Analytics Lead,Bausch + Lomb,United States,Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/principal-supply-chain-data-engineer-analytics-lead-at-bausch-%2B-lomb-4454324894,50,Partial,AI unavailable
66de2a8f-4db5-475b-b335-2ef3b715e43f,97994162847faa99b9b3fe3766cd79b1,2026-08-25,LinkedIn,Analytics Engineer,Sr. BI Engineer,Guild Mortgage,United States,Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/sr-bi-engineer-at-guild-mortgage-4456405374,50,Partial,AI unavailable
558d7929-2e1b-4810-964a-6e27b03029e1,33cfad26722ed44c7d677664398e0878,2026-08-25,Dice,Analytics Engineer,Analytics Engineer,"AIT Global, Inc.",Remote • Today,Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/7fea377f-3ce6-4c4d-9210-ddfca1eef346,50,Partial,AI unavailable
fe5f45a5-dc59-4b5d-98a4-3bcba3e440b8,3114a7fe1d9192fcfb8ec1a9e086c993,2026-08-25,Dice,Analytics Engineer,Analytics Engineer,Tekfortune Inc.,"Pittsburgh, Pennsylvania • Yesterday",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/a15e9750-b629-48b4-a9a4-279838a49e9e,50,Partial,AI unavailable
80710465-4f13-4f08-9ba7-3333afb5978e,54501c6ce07884ee9a8ef2d73850c2d1,2026-08-25,Dice,Analytics Engineer,Analytics Engineer,Analytics Engineer,FanDuel,Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/4ba0b310-5cdc-4103-8ea4-32676683c54c,50,Partial,AI unavailable
99cfd370-a1ba-4af4-add9-273d4f0ec986,c456c4fba399eea0b09e0a9482a84a99,2026-08-25,Dice,Analytics Engineer,Analytics Engineer,Apex Systems,"Spring, Texas • Today",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/75c9b715-26da-41e0-9c0d-537261681a36,50,Partial,AI unavailable
4af93d8d-2930-4b3f-9d2d-aa35c4049830,9455c7602443c525cffdae8885e5a8a6,2026-08-25,Dice,Analytics Engineer,Analytics Engineer,Apex Systems,"Southlake, Texas • Today",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/75148b98-2ea0-4d29-b50e-521a9cf95ed6,50,Partial,AI unavailable
b44b96c1-6442-462d-a066-c43e1e0b43df,0a8378193f5f23d47d8798ddad149221,2026-08-25,Dice,Analytics Engineer,Analytics Engineer,Brooksource,"New York, New York • Today",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/907da127-bc61-4194-b9b9-1c302aeebfa3,50,Partial,AI unavailable
56219869-9425-485c-b0da-cd24a3ed7cf5,a2104062b714a3b37bad0592128ed25f,2026-08-25,Dice,Analytics Engineer,Analytics Engineer,"Motion Recruitment Partners, LLC","Somerville, Massachusetts • Today",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/fecb434c-05e8-461a-8c55-26c747459711,50,Partial,AI unavailable
30174804-18f4-434e-87bd-7486c5fe2d26,65f6adfef7b37c733e9cc6ab098dc1ca,2026-08-25,Dice,Analytics Engineer,Analytics Engineer,Data and Analytics Engineer,State of Kansas,Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/b15596fb-eff4-4903-81f4-c47b264b38e9,50,Partial,AI unavailable
2bc353d1-9a0a-43ef-ad84-825ebffae821,29cfd6d38cd88e94e1e94cb7b38b5863,2026-08-25,Dice,Analytics Engineer,Analytics Engineer,Apex Systems,"Charlotte, North Carolina • Today",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/978876d2-4565-4437-8211-d5674219fb18,50,Partial,AI unavailable
e148cb06-4496-472f-b04f-c159bdf5436b,5a808d96ec11facb5ff994981db04017,2026-08-25,Dice,Analytics Engineer,Analytics Engineer,"Sunrise Systems, Inc.","Milwaukee, Wisconsin • Today",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/a94fe113-a5d2-4d95-91aa-57af5224f72e,50,Partial,AI unavailable
629889f8-e29a-41d0-ba48-a07572ab6900,2c14a2539fcaf48cf3aebc4315f30a40,2026-08-25,Dice,Analytics Engineer,Analytics Engineer,Dexter Technologies,"Hybrid in Houston, Texas • 4d ago",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/10ccfae8-1a5d-4c87-ad63-885c275839d4,50,Partial,AI unavailable
677a61a2-6492-4e4c-bc2a-429a36d6c7c3,a3e1a4c367ed24c7efdb1cbc9788e97a,2026-08-25,Dice,Analytics Engineer,Analytics Engineer,Dexter Technologies,"Hybrid in Houston, Texas • 4d ago",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/32c2f000-e3b7-4708-a9ed-e95ac86fcb93,50,Partial,AI unavailable
b535c39b-cb94-4cdb-9b11-beaa8ebaca0f,529a7107ebd76524e669cb74528f580a,2026-08-25,Dice,Analytics Engineer,Analytics Engineer,INFT Solutions inc,No location provided • Today,Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/71b8174e-1f6d-433e-9eed-5f64b05704a0,50,Partial,AI unavailable
da6adc95-d36c-49f2-b402-421bb5b5fd28,49123c139ca2710a9ba1b98a9b6a6851,2026-08-25,LinkedIn,Machine Learning Engineer,"Staff Machine Learning Engineer, Financial Connections",Stripe,"San Francisco, CA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/staff-machine-learning-engineer-financial-connections-at-stripe-4458578088,50,Partial,AI unavailable
13b4ca06-63da-41c3-b14a-490d800f7134,89faa2f5147bde058d1d4f0e7c93cebc,2026-08-25,LinkedIn,Machine Learning Engineer,"Staff Machine Learning Engineer, Financial Connections",Stripe,"Seattle, WA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/staff-machine-learning-engineer-financial-connections-at-stripe-4458583072,50,Partial,AI unavailable
f746a4e8-fa00-4d77-afb5-2427017b801d,611c3f4142783979e2b6affcc685c14d,2026-08-25,LinkedIn,Machine Learning Engineer,Sr. ML Engineer,Richmond National,"Glen Allen, VA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/sr-ml-engineer-at-richmond-national-4440048812,50,Partial,AI unavailable
af820e63-fedf-4585-ba27-5b814aa285ee,7102dc890317f3497e6c111925eeb736,2026-08-25,LinkedIn,Machine Learning Engineer,ML Engineer,Wispr Flow,"San Francisco, CA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/ml-engineer-at-wispr-flow-4434758293,50,Partial,AI unavailable
